,corruption,accuracy,lr,state,n_subset
0,brightness,0.7175,0.001,second layer,2000
0,contrast,0.4235,0.001,second layer,2000
0,defocus_blur,0.331,0.001,second layer,2000
0,elastic_transform,0.58,0.001,second layer,2000
0,fog,0.611,0.001,second layer,2000
0,jpeg_compression,0.5265,0.001,second layer,2000
0,motion_blur,0.499,0.001,second layer,2000
0,pixelate,0.5915,0.001,second layer,2000
0,shot_noise,0.369,0.001,second layer,2000
0,zoom_blur,0.5355,0.001,second layer,2000
